longitude,latitude,a,b,c,d
83.375,22.125,153.11,151.53,149.9,148.71
83.625,22.125,109.26,107.42,105.63,104.68
83.875,22.125,114.22,111.82,109.63,108.41
84.125,22.125,118.58,115.52,112.95,111.49
84.375,22.125,118.03,114.28,111.28,109.33
84.625,22.125,172.53,168.34,164.56,162.16
84.875,22.125,147.21,139.6,133.96,129.85
85.125,22.125,182.3,172.45,164.45,158.93
85.375,22.125,189.25,179.69,172,166.52
85.625,22.125,193.96,186.47,180.56,176.2
85.875,22.125,193.72,185.75,179.58,174.87
86.125,22.125,183.68,177.9,173.47,170.34
86.375,22.125,183.66,177.41,172.63,169.48
86.625,22.125,190.11,184.05,179.57,176.69
86.875,22.125,192.35,186.19,181.71,179.08
87.125,22.125,190.71,184.89,180.67,177.91
87.375,22.125,190.87,184.77,180.34,181.86
87.625,22.125,187.74,181.37,176.84,182.8
87.875,22.125,259.21,253.39,249.1,256.55
88.125,22.125,254.91,244.42,235.56,243.77
88.375,22.125,256.46,251.61,248.11,260.55
69.125,22.375,64.851,67.7,65.801,65.516
69.875,22.375,86.209,88.33,87.241,86.376
70.125,22.375,82.247,86.251,86.517,85.363
70.375,22.375,94.584,98.468,98.899,97.728
70.625,22.375,87.135,91.034,91.371,90.077
70.875,22.375,103.53,106.92,107.07,105.77
71.125,22.375,128.02,130.52,130.43,128.97
71.375,22.375,124.38,127.03,127.06,125.76
71.625,22.375,109.87,112.65,112.64,111.23
71.875,22.375,119.32,121.96,121.88,120.46
72.125,22.375,105.94,108.88,108.95,107.69
72.875,22.375,77.598,81.384,81.313,79.965
73.125,22.375,101.99,106.78,107.46,106.57
73.375,22.375,96.258,100.93,101.79,101.03
73.625,22.375,95.126,99.553,100.28,99.196
73.875,22.375,96.906,101.12,101.8,100.85
74.125,22.375,95.38,98.901,99.291,98.161
74.375,22.375,94.652,97.526,97.653,96.507
74.625,22.375,110.51,112.5,112.37,111.17
74.875,22.375,169.2,170.56,170.27,169.13
75.125,22.375,162.03,163.23,162.79,161.68
75.375,22.375,164.71,166.02,165.53,164.4
75.625,22.375,162.46,164,163.5,162.45
75.875,22.375,159.01,160.66,160.05,158.97
76.125,22.375,147.22,147.63,147.08,145.82
76.375,22.375,145.99,146.15,145.47,144.17
76.625,22.375,152.01,151.99,151.23,149.94
76.875,22.375,154.04,153.88,153.07,151.86
77.125,22.375,160.25,159.95,159.07,157.82
77.375,22.375,167.55,167.38,166.62,165.55
77.625,22.375,158.83,158.48,157.58,156.4
77.875,22.375,167.73,167.4,166.61,165.63
78.125,22.375,101.39,100.86,99.816,98.55
78.375,22.375,156.59,156.07,154.99,153.71
78.625,22.375,208.27,207.23,206.01,204.65
78.875,22.375,182.95,182.52,181.65,180.65
79.125,22.375,175.73,175.41,174.69,173.88
79.375,22.375,198.55,197.97,197.13,196.19
79.625,22.375,199.92,199.28,198.4,197.4
79.875,22.375,223.59,222.09,220.75,219.48
80.125,22.375,190.31,189.55,188.54,187.41
80.375,22.375,187.47,186.12,184.87,183.71
80.625,22.375,198.06,196.08,194.33,192.73
80.875,22.375,204.74,203,201.32,199.81
81.125,22.375,137.48,135.39,133.45,131.89
81.375,22.375,144.77,143.08,141.39,139.99
81.625,22.375,105.93,103.75,101.83,100.36
81.875,22.375,107.28,104.46,102.24,100.62
82.125,22.375,104.04,102.75,101.29,100.1
82.375,22.375,97.485,96.536,95.206,94.039
82.625,22.375,99.709,98.482,97.11,95.786
82.875,22.375,102.88,101.29,99.755,98.654
83.125,22.375,108.02,106.35,104.73,103.56
83.375,22.375,111.36,109.8,108.24,107.17
83.625,22.375,95.846,94.867,93.609,92.633
83.875,22.375,114.92,112.76,110.73,109.23
84.125,22.375,117.98,115.21,112.82,111.06
84.375,22.375,139.74,134.02,129.55,126.16
84.625,22.375,131.47,126.56,122.52,119.15
84.875,22.375,145.41,138.27,133.04,128.7
85.125,22.375,195.29,186.92,180.85,176.19
85.375,22.375,190.6,180.59,172.77,167.19
85.625,22.375,193.6,185.36,178.76,174.2
85.875,22.375,250.66,246.48,243.08,240.36
86.125,22.375,255.03,250.77,247.33,244.48
86.375,22.375,184.38,178.63,174.17,171.27
86.625,22.375,190.35,184.34,179.81,176.74
86.875,22.375,187.06,181.41,177.17,174.73
87.125,22.375,185.02,179.59,175.59,173.77
87.375,22.375,184.7,178.9,174.66,176.78
87.625,22.375,195.7,189.5,185.2,192.3
87.875,22.375,255.56,248.4,242.97,251.93
88.125,22.375,235.09,228.08,222.47,238.97
88.375,22.375,230.43,223.68,218.11,233.57
88.625,22.375,243.47,237.01,232.32,245.69
88.875,22.375,244.68,238.43,234.06,246.7
92.875,22.375,195.53,197.51,206.43,232.52
70.375,22.625,77.851,82.139,81.871,80.842
70.625,22.625,95.469,99.858,100.35,99.176
70.875,22.625,111.39,115.48,115.82,114.5
71.125,22.625,109.1,112.75,113.14,112.04
71.375,22.625,118.15,121.83,122.22,121.08
71.625,22.625,109.25,112.92,113.15,111.73
71.875,22.625,117.43,121.02,121.27,119.81
72.125,22.625,99.873,103.82,103.58,102.5
72.375,22.625,96.601,100.68,101.03,99.709
72.625,22.625,79.89,84.39,84.796,83.309
72.875,22.625,80.797,85.184,85.598,84.099
73.125,22.625,100.82,106.39,107.67,106.8
73.375,22.625,101.75,107.06,108.35,107.44
73.625,22.625,135.51,140.47,141.81,141.24
73.875,22.625,127.93,132.69,134.05,133.46
74.125,22.625,117.34,121.56,122.61,121.85
74.375,22.625,115.16,118.61,119.29,118.52
74.625,22.625,132.84,135.44,135.78,134.91
74.875,22.625,182.8,184.56,184.56,183.72
75.125,22.625,170.28,172.02,171.71,170.56
75.375,22.625,163.32,165.42,165.01,163.89
75.625,22.625,172.23,174.6,174,172.75
75.875,22.625,164.69,167.34,166.67,165.58
76.125,22.625,171.5,172.23,171.86,170.75
76.375,22.625,156.89,157.38,156.86,155.6
76.625,22.625,164.86,165.15,164.57,163.32
76.875,22.625,151.19,151.27,150.58,149.32
77.125,22.625,162.78,162.74,162.01,160.81
77.375,22.625,158.64,158.46,157.65,156.42
77.625,22.625,164.54,164.27,163.42,162.21
77.875,22.625,163.98,163.68,162.91,161.86
78.125,22.625,159.03,158.63,157.69,156.51
78.375,22.625,166.2,165.68,164.68,163.47
78.625,22.625,161.94,161.42,160.45,159.19
78.875,22.625,160.86,160.17,159.08,157.82
79.125,22.625,169.81,169.25,168.28,167.15
79.375,22.625,176.07,175.51,174.56,173.46
79.625,22.625,189.4,188.65,187.69,186.62
79.875,22.625,206.66,205.21,203.88,202.61
80.125,22.625,216.47,215.42,214.31,213.2
80.375,22.625,206.16,204.74,203.29,201.96
80.625,22.625,203.13,201.75,200.21,198.77
80.875,22.625,139.32,138.1,136.53,135.13
81.125,22.625,134.94,133.5,131.74,130.28
81.375,22.625,138.44,136.41,134.36,132.75
81.625,22.625,140.65,138.39,136.27,134.73
81.875,22.625,102.02,100.39,98.751,97.411
82.125,22.625,108.56,106.16,104.07,102.5
82.375,22.625,103.85,101.86,100.05,98.726
82.625,22.625,106.21,104.49,102.83,101.58
82.875,22.625,147,144.98,143.18,141.96
83.125,22.625,100.91,99.394,97.915,96.904
83.375,22.625,147.66,145.71,143.9,142.64
83.625,22.625,108.32,106.29,104.37,102.75
83.875,22.625,109.35,106.93,104.67,102.82
84.125,22.625,136.02,131.25,127.44,124.22
84.375,22.625,135.25,129.44,124.82,120.64
84.625,22.625,138.42,133.18,129.15,125.59
84.875,22.625,138.99,133.41,129.18,125.78
85.125,22.625,194,184.12,176.97,171.61
85.375,22.625,178.83,172.08,166.84,163.07
85.625,22.625,177.65,172.3,168.2,165.18
85.875,22.625,249.94,245.95,242.85,240.22
86.125,22.625,250.61,246.34,243.06,240.13
86.375,22.625,251.66,247.04,243.62,240.93
86.625,22.625,175.89,170.52,166.58,164.15
86.875,22.625,183.88,178.01,173.71,170.84
87.125,22.625,186.11,180.69,176.68,175.84
87.375,22.625,188.49,183.37,179.83,182.88
87.625,22.625,185.61,179.5,175.4,183.85
87.875,22.625,185.67,179.78,176.14,188.22
88.125,22.625,181.43,173.14,168.2,184.96
88.375,22.625,167.26,158.07,150.36,168.73
88.625,22.625,241.71,237.14,234.21,246.02
88.875,22.625,243.27,238.41,235.11,245.96
92.625,22.625,211.14,213.09,219.66,236.28
92.875,22.625,177.9,180.67,188.89,213.09
70.625,22.875,90.134,94.9,95.168,93.92
70.875,22.875,95.718,100.72,101.34,100.04
71.125,22.875,101.99,106.49,107.04,105.86
71.375,22.875,118,122.27,122.75,121.41
71.625,22.875,102.29,107.13,107.79,106.51
71.875,22.875,94.152,98.939,98.954,97.634
72.125,22.875,97.395,102.09,102.45,101.03
72.375,22.875,86.017,91.074,91.82,90.352
72.625,22.875,82.655,87.704,88.435,87.023
72.875,22.875,83.433,88.399,89.351,87.877
73.125,22.875,90.869,95.174,96.005,94.62
73.375,22.875,123.35,129.4,131.12,130.49
73.625,22.875,133.77,139.54,141.29,140.66
73.875,22.875,127.24,132.97,134.76,134.14
74.125,22.875,117.87,122.95,124.29,123.53
74.375,22.875,123.84,127.94,128.88,127.97
74.625,22.875,136.73,140,140.68,139.88
74.875,22.875,181.51,183.72,183.89,183
75.125,22.875,189.61,191.56,191.45,190.54
75.375,22.875,160.23,163.26,163.12,162.16
75.625,22.875,171.24,174.62,174.13,173
75.875,22.875,153.25,157.24,156.7,155.52
76.125,22.875,163.28,164.27,163.94,162.71
76.375,22.875,149.84,150.43,149.85,148.51
76.625,22.875,156.99,157.51,157.03,155.82
76.875,22.875,163.4,163.97,163.7,162.76
77.125,22.875,147.72,147.87,147.27,146.06
77.375,22.875,137.24,137.18,136.45,135.21
77.625,22.875,157.29,157.08,156.27,155.02
77.875,22.875,152.7,152.29,151.38,150.14
78.125,22.875,170.99,170.56,169.7,168.59
78.375,22.875,169.56,169.12,168.29,167.23
78.625,22.875,182.49,181.86,180.81,179.53
78.875,22.875,175.38,174.72,173.73,172.55
79.125,22.875,178.32,177.73,176.78,175.68
79.375,22.875,181.29,180.66,179.7,178.57
79.625,22.875,183.86,183.16,182.2,181.07
79.875,22.875,198.42,197.39,196.32,195.17
80.125,22.875,202.86,201.63,200.36,199.1
80.375,22.875,200.85,199.73,198.37,197.1
80.625,22.875,136.41,135.25,133.67,132.24
80.875,22.875,136.52,135.49,133.82,132.28
81.125,22.875,95.523,94.68,93.124,91.912
81.375,22.875,98.354,97.409,95.875,94.757
81.625,22.875,143.79,142.25,140.29,138.72
81.875,22.875,101.58,99.702,97.588,95.862
82.125,22.875,109.14,107.2,105.23,103.57
82.375,22.875,103.17,101.94,100.48,99.23
82.625,22.875,105.69,104.31,102.79,101.52
82.875,22.875,105.68,104.01,102.38,101.03
83.125,22.875,143.12,140.98,139.04,137.52
83.375,22.875,146.72,144.75,142.98,141.51
83.625,22.875,150.39,148.21,146.3,144.74
83.875,22.875,108.75,105.6,102.94,101.03
84.125,22.875,182.01,176.59,172.33,168.87
84.375,22.875,142.4,135.8,131.11,127.22
84.625,22.875,140.19,133.97,129.48,125.42
84.875,22.875,190.91,183.45,178.15,173.34
85.125,22.875,196.37,186.88,180.22,174.78
85.375,22.875,196.29,187.53,181.27,176.57
85.625,22.875,166.91,161.75,158.02,155.27
85.875,22.875,179.96,174.58,170.61,167.73
86.125,22.875,245.41,240.91,237.51,234.84
86.375,22.875,248.29,244.05,240.82,238.13
86.625,22.875,123.11,118.05,114.61,112.35
86.875,22.875,132.15,126.68,122.64,120.19
87.125,22.875,182.29,177.27,173.73,174.23
87.375,22.875,183.83,179,175.88,180.3
87.625,22.875,183.56,178.53,175.57,185.07
87.875,22.875,186.08,181.04,178.29,191.51
88.125,22.875,173.4,167.32,164.25,181.37
88.375,22.875,170.17,162.03,155.58,174.46
88.625,22.875,170.24,164.43,160.72,173.53
92.625,22.875,147.1,148.4,153.98,174.08
92.875,22.875,123.08,126.68,135.65,159.66
68.875,23.125,79.099,83.9,84.173,83.475
69.125,23.125,88.791,92.21,92.536,91.554
69.375,23.125,82.465,86.201,86.498,85.48
69.625,23.125,92.433,96.009,96.359,95.235
69.875,23.125,82.011,85.83,86.093,84.946
70.125,23.125,94.954,99.314,99.275,98.124
70.875,23.125,77.497,83.224,81.816,80.721
71.125,23.125,77.842,83.714,82.499,81.397
71.375,23.125,76.751,82.944,80.935,79.815
71.625,23.125,76.986,83.469,81.727,80.451
71.875,23.125,95.51,101.75,102.56,101.11
72.125,23.125,80.555,87.096,88.598,87.139
72.375,23.125,85.688,92.067,93.541,92.12
72.625,23.125,84.016,90.222,91.144,89.751
72.875,23.125,80.23,86.384,88.029,86.595
73.125,23.125,100.49,105.7,107.26,105.7
73.375,23.125,124.64,131.92,134.38,133.65
73.625,23.125,125.96,132.85,135.08,134.33
73.875,23.125,125.11,131.72,133.88,133.14
74.125,23.125,126.12,132.07,133.83,133.09
74.375,23.125,138.14,143.06,144.35,143.55
74.625,23.125,140.11,144.23,145.21,144.5
74.875,23.125,181.55,184.54,185,184.17
75.125,23.125,188.86,191.58,191.66,190.74
75.375,23.125,167.95,171.63,171.53,170.45
75.625,23.125,166.88,171,170.73,169.61
75.875,23.125,162.26,166.73,166.2,165.02
76.125,23.125,170.46,174.85,174.2,172.96
76.375,23.125,171.87,175.57,174.83,173.55
76.625,23.125,169.07,172.09,171.29,169.98
76.875,23.125,159.94,162.2,161.2,159.79
77.125,23.125,170.64,172.34,171.36,170
77.375,23.125,161.26,162.27,161.26,159.96
77.625,23.125,155.26,155.63,154.43,152.95
77.875,23.125,154.33,154.24,153.16,151.83
78.125,23.125,160.86,160.52,159.47,158.25
78.375,23.125,178.81,178.54,177.51,176.31
78.625,23.125,165.79,165.58,164.69,163.67
78.875,23.125,191.51,191.17,190.09,188.84
79.125,23.125,167.13,166.74,165.67,164.43
79.375,23.125,173.32,173.11,172.16,171.04
79.625,23.125,183.37,183.2,182.33,181.32
79.875,23.125,173.44,173.24,172.22,171.02
80.125,23.125,197.48,196.61,195.5,194.36
80.375,23.125,199.13,198.59,197.55,196.48
80.625,23.125,177.25,177.08,176.21,175.3
80.875,23.125,138.33,137.23,135.48,133.9
81.125,23.125,140.56,138.8,136.55,134.85
81.375,23.125,145.49,144.28,142.45,141.02
81.625,23.125,94.401,93.209,91.51,90.162
81.875,23.125,92.563,91.005,89.109,87.502
82.125,23.125,96.036,94.35,92.49,90.451
82.375,23.125,133.02,132.04,130.77,129.46
82.625,23.125,83.896,83.104,81.958,80.817
82.875,23.125,88.907,86.875,85.193,83.81
83.125,23.125,96.514,93.577,91.308,89.51
83.375,23.125,95.823,93.873,92.166,90.553
83.625,23.125,149.06,145.86,143.03,140.74
83.875,23.125,154.07,150.59,147.51,145.03
84.125,23.125,170.94,166.58,162.8,159.57
84.375,23.125,162.1,156.81,152.41,148.91
84.625,23.125,188.21,181.89,176.93,172.12
84.875,23.125,196.57,188.45,182.54,177.21
85.125,23.125,198.04,189.7,183.68,178.69
85.375,23.125,170.2,167.01,164.23,162.16
85.625,23.125,178.99,173.85,170.18,167.5
85.875,23.125,183.06,177.83,174.16,171.06
86.125,23.125,178.49,173.24,169.52,166.71
86.375,23.125,131.94,126.92,123.4,120.78
86.625,23.125,133.74,128.22,124.27,121.79
86.875,23.125,129.5,124.5,120.87,119.24
87.125,23.125,182.6,177.94,174.65,175.24
87.375,23.125,172.09,167.41,164.4,168.96
87.625,23.125,179.51,175.26,172.75,182.01
87.875,23.125,167.18,163.2,161.16,174.53
88.125,23.125,163.14,159.44,157.67,174.21
88.375,23.125,162.02,158.48,156.08,170.6
88.625,23.125,237.39,234.74,232.33,242.64
92.625,23.125,209.06,212.77,221.34,245.37
92.875,23.125,189.29,192.1,202.36,226.56
68.875,23.375,84.449,88.862,89.803,89.008
69.125,23.375,85.596,89.608,90.114,89.143
69.375,23.375,83.623,87.838,88.427,87.375
69.625,23.375,86.323,90.667,90.532,89.548
69.875,23.375,83.518,87.957,87.696,86.649
70.125,23.375,91.129,95.559,95.114,93.677
70.375,23.375,90.268,95.352,95.821,94.405
70.625,23.375,85.722,91.195,91.903,90.541
70.875,23.375,72.569,79.104,78.447,76.311
71.125,23.375,52.814,61.067,54.723,53.159
71.375,23.375,50.151,59.471,52.419,49.984
71.625,23.375,78.598,86.982,85.629,83.746
71.875,23.375,94.785,102.83,105.24,103.89
72.125,23.375,106.71,114.93,117.35,115.85
72.375,23.375,81.978,90.452,93.141,91.777
72.625,23.375,83.966,91.686,94.324,92.952
72.875,23.375,90.301,97.684,100.54,99.172
73.125,23.375,105.69,112.36,114.95,113.68
73.375,23.375,121.38,127.6,129.77,128.56
73.625,23.375,133.21,141.1,143.96,142.95
73.875,23.375,81.151,88.855,91.269,90.132
74.125,23.375,123.6,130.36,132.27,131.43
74.375,23.375,127.38,133.36,134.96,134.22
74.625,23.375,190.02,194.64,195.54,194.65
74.875,23.375,186.21,190.16,190.74,189.88
75.125,23.375,164.53,168.79,169.13,168.18
75.375,23.375,182.06,186.26,186.35,185.23
75.625,23.375,168.28,172.64,172.46,171.25
75.875,23.375,163.21,167.78,167.54,166.42
76.125,23.375,165.4,169.53,168.98,167.63
76.375,23.375,166.43,170.08,169.48,168.18
76.625,23.375,162.49,165.54,164.75,163.36
76.875,23.375,143.48,145.97,145.04,143.63
77.125,23.375,175.4,177.54,176.77,175.62
77.375,23.375,165.17,166.65,165.79,164.67
77.625,23.375,150.83,151.74,150.73,149.43
77.875,23.375,162.44,162.77,161.65,160.23
78.125,23.375,153.92,154.01,152.88,151.54
78.375,23.375,141.86,141.88,140.68,139.29
78.625,23.375,171.48,171.8,170.91,169.85
78.875,23.375,172.76,173.04,172.11,171.02
79.125,23.375,149.43,149.33,148.1,146.64
79.375,23.375,166.04,166.04,164.98,163.71
79.625,23.375,166.38,166.26,165.22,163.99
79.875,23.375,184.92,184.7,183.76,182.67
80.125,23.375,183.8,183.21,182.3,181.32
80.375,23.375,133.26,132.1,130.62,129.22
80.625,23.375,133.78,132.81,131.35,129.97
80.875,23.375,195.28,194.79,193.66,192.56
81.125,23.375,208.41,207.47,205.98,204.78
81.375,23.375,97.735,96.367,94.553,93.059
81.625,23.375,142.71,140.38,137.78,135.27
81.875,23.375,94.953,93.181,91.249,89.674
82.125,23.375,97.42,95.171,92.978,91.201
82.375,23.375,153.67,151.83,150,148.24
82.625,23.375,154.99,152.83,150.76,148.84
82.875,23.375,98.004,94.929,92.266,89.927
83.125,23.375,96.658,94.247,92.144,90.217
83.375,23.375,97.126,95.1,93.252,91.645
83.625,23.375,99.988,96.525,93.506,91.21
83.875,23.375,150.07,146.58,143.44,140.99
84.125,23.375,98.656,94.96,91.897,89.68
84.375,23.375,156.14,151.03,146.45,142.93
84.625,23.375,169.54,165.77,162.15,158.76
84.875,23.375,168.61,165.72,162.8,160.02
85.125,23.375,173.32,169.48,166.05,163.33
85.375,23.375,151.81,150.23,148.39,147.31
85.625,23.375,138.15,136.62,134.77,133.78
85.875,23.375,173.43,168.62,164.86,162.3
86.125,23.375,130.39,125.43,121.62,118.72
86.375,23.375,130,125,121.17,118.35
86.625,23.375,129.64,124.99,121.45,119.17
86.875,23.375,125.93,121.92,118.79,117.17
87.125,23.375,130.79,126.48,123.23,123.57
87.375,23.375,168.6,164.16,160.85,163.98
87.625,23.375,164.02,160.49,158.08,165.07
87.875,23.375,158.81,155.55,153.31,166.53
88.125,23.375,159.06,156.52,154.43,168.01
88.375,23.375,164.32,161.8,158.94,169.3
88.625,23.375,232.42,231.63,229.35,237.77
91.375,23.375,178.54,187.62,191.62,199.72
91.625,23.375,179.11,188.17,192.77,201.56
92.625,23.375,189.94,198.65,208.41,226.45
92.875,23.375,186.18,193.45,203.19,224.81
93.125,23.375,184.14,194.24,207.04,227.4
68.625,23.625,80.816,85.385,85.445,84.698
68.875,23.625,80.133,84.816,85.495,84.465
69.125,23.625,83.025,87.51,87.415,86.192
69.375,23.625,78.204,82.954,82.569,81.15
69.625,23.625,76.143,80.965,80.345,78.838
69.875,23.625,69.725,74.945,73.402,71.72
70.125,23.625,49.965,56.025,50.317,50.011
70.375,23.625,63.009,69.259,65.18,64.221
70.625,23.625,90.225,95.634,95.712,94.424
70.875,23.625,83.204,89.256,89.48,88.074
71.125,23.625,66.423,75.454,71.918,69.74
71.375,23.625,64.799,75.048,71.464,68.372
71.625,23.625,90.11,99.5,102.24,100.81
71.875,23.625,87.829,98.025,101.3,99.904
72.125,23.625,80.836,91.522,95.159,93.774
72.375,23.625,80.614,90.957,94.792,93.509
72.625,23.625,80.022,90.227,94.125,92.78
72.875,23.625,84.608,94.035,98.032,96.754
73.125,23.625,69.729,78.951,82.352,80.749
73.375,23.625,75.792,84.199,87.37,86.217
73.625,23.625,73.268,80.732,82.993,81.507
73.875,23.625,91.687,100.09,102.75,101.54
74.125,23.625,133.77,141.16,143.21,142.27
74.375,23.625,187.38,193.67,195.22,194.32
74.625,23.625,194.6,199.93,200.96,199.94
74.875,23.625,191.68,196.56,197.22,196.3
75.125,23.625,167.41,172.65,173.07,171.98
75.375,23.625,167.53,172.47,172.69,171.58
75.625,23.625,166.02,170.61,170.61,169.37
75.875,23.625,170.3,174.71,174.54,173.31
76.125,23.625,154.79,159.06,158.89,157.92
76.375,23.625,162.25,166.02,165.64,164.52
76.625,23.625,169.25,172.54,171.99,170.73
76.875,23.625,180.83,183.72,183.08,181.91
77.125,23.625,139.51,141.78,140.82,139.44
77.375,23.625,168.77,170.61,169.78,168.59
77.625,23.625,167.99,169.37,168.48,167.27
77.875,23.625,166.21,167.2,166.26,165.02
78.125,23.625,138.91,139.49,138.35,136.98
78.375,23.625,158.49,159.08,157.98,156.64
78.625,23.625,164.25,164.89,163.81,162.51
78.875,23.625,178.43,179.1,178.16,177.06
79.125,23.625,171.8,172.41,171.47,170.29
79.375,23.625,173.22,173.59,172.64,171.46
79.625,23.625,166.36,166.43,165.36,164.05
79.875,23.625,170.18,169.95,168.89,167.63
80.125,23.625,178.87,178.54,177.72,176.78
80.375,23.625,180.37,179.61,178.53,177.45
80.625,23.625,139.46,138.12,136.47,134.95
80.875,23.625,209.63,208.01,206.2,204.61
81.125,23.625,208.83,207.39,205.69,204.26
81.375,23.625,215.53,214.29,212.67,211.22
81.625,23.625,147.48,145.59,143.46,141.58
81.875,23.625,121.93,121.28,120.01,118.79
82.125,23.625,141.83,139.66,137.38,135.63
82.375,23.625,144.78,142.07,139.53,137.71
82.625,23.625,150.67,147.59,144.7,142.42
82.875,23.625,146.33,143.69,141.37,139.45
83.125,23.625,96.757,94.606,92.558,90.79
83.375,23.625,94.164,92.276,90.343,88.683
